"","form_id","establishment_id","establishment_number","establishment_name","establishment_size","establishment_state","project_code","collection_date","sample_source_name","product_type","salmonella_sp_analysis","salmonella_quantitative_cfu_ml","establishment_zip","latitude","longitude"
"8694",103112740,562,"P445","Wayne Farms, LLC","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"27017",36.39102145,-80.71150578
"8695",103111466,564,"P687","House of Raeford","Large","SC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"29169",33.996562,-81.05777402
"8696",103114750,567,"M7478+P1","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28697",36.14405722,-81.16277378
"8698",103111606,578,"P510","House Of Raeford Farms","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"28458",34.85851543,-78.03286309
"8699",103110986,579,"P622","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28110",34.98194528,-80.49242848
"8703",103111975,592,"P1309","House of Raeford Farms Inc.","Large","SC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"29609",34.89349202,-82.368142
"8709",103114275,696,"P9197","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"27849",36.14407152,-77.21076487
"8711",103111392,727,"M17980+P17980","Pilgrim's Pride Corporation","Large","SC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"29150",33.86327201,-80.36614303
"8713",103116443,872,"M1698+P787+V1698","Schreiber Processing Corporation","Small","NY","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11378",40.72512417,-73.90893203
"8715",103110864,1108,"M4653+P4653","A.A. Rubashkin & Sons","Small","NY","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11219",40.63687815,-73.98680804
"8717",103110032,1423,"M18596+P18596","K&L Ranch Inc.","Small","NJ","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7502",40.92382187,-74.18774003
"8719",103110254,1618,"M4398+P4398","DiLuigi Foods, Inc","Small","MA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"1923",42.56422717,-70.97450115
"8720",103110601,1815,"P17336","ROYAL POULTRY, INC.","Small","RI","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2920",41.78767599,-71.47112104
"8725",103113328,2197,"P20245","Keystone Foods, LLC","Large","KY","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"42602",36.75976501,-85.18153903
"8728",103116006,2216,"M56+P56","Pilgrim's Pride Corporation","Large","VA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22853",38.63276699,-78.78422704
"8731",103111045,2249,"M667+P667","Mountaire Farms Inc.","Large","DE","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"19975",38.46016202,-75.22762199
"8735",103113124,2267,"P1318","Perdue Foods, LLC","Large","DE","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19963",38.92299902,-75.42138703
"8737",103111475,2349,"P7903","Perdue Foods, LLC","Large","VA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Positive",NA,"23301",37.73414302,-75.65660201
"8752",103111453,3846,"P72","Tyson Foods, Inc","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72834",35.2167011,-93.16241198
"8754",103112968,3847,"M112+P112","Tyson Foods, Inc","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72638",36.33028794,-93.42887629
"8755",103113514,3850,"P165S+V165S","Bachoco OK Foods","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72904",35.42356018,-94.38529636
"8757",103115850,3858,"P1009","Wayne Farms LLC","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72833",35.05528928,-93.36897895
"8758",103110851,3870,"P5787","Pilgrim's Pride Corporation","Large","LA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"71457",31.72500098,-93.10701296
"8761",103113222,3879,"P7085+V7085","Tyson Foods, Inc","Large","OK","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"74728",34.04968228,-94.73956431
"8762",103110198,3879,"P7085+V7085","Tyson Foods, Inc","Large","OK","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"74728",34.04968228,-94.73956431
"8765",103115532,3881,"P7101","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72830",35.47213096,-93.45682071
"8767",103116292,3890,"P7264+V7264","Sanderson Farms, Inc.","Large","LA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"70401",30.50505299,-90.50832802
"8768",103109936,4093,"P19865+V19865","House of Raeford Farms of LA","Large","LA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"71001",32.55916602,-92.94232701
"8769",103115669,4128,"P325","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75935",31.79330499,-94.16618302
"8774",103114759,4487,"P308","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39117",32.35494571,-89.65521649
"8775",103110910,4489,"P517","Mar-Jac Poultry-MS","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39401",31.30596399,-89.27681396
"8776",103111544,4490,"P522","Sanderson Farms, Inc. (Processing Div)","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39428",31.65076431,-89.56720005
"8778",103113262,4495,"P1317+V1317","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"35950",34.257754,-86.201073
"8779",103109781,4499,"P6651","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"37160",35.47756768,-86.47513265
"8780",103109570,4499,"P6651","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"37160",35.47756768,-86.47513265
"8781",103114651,4501,"P192","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"35976",34.34576862,-86.28439721
"8782",103114982,4501,"P192","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35976",34.34576862,-86.28439721
"8783",103110778,4505,"P519","Amick Farms LLC","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39440",31.69334234,-89.11973663
"8784",103111474,4506,"P548","JCG  Foods of Alabama, LLC","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"35961",34.29861666,-85.9061969
"8785",103116282,4509,"P1235","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"35601",34.60706399,-87.04290198
"8788",103110631,4512,"P6510","Peco Foods, Inc","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39422",32.01580849,-89.28461618
"8791",103112087,4518,"P7485+V7485","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36346",31.50060398,-85.89957301
"8792",103112241,4521,"M9141+P9141","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39074",32.35218138,-89.47379622
"8796",103113572,4538,"P164","Tyson Foods Inc","Large","MS","HC_CPT_LBW01",2023-01-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"39074",32.359912,-89.49305902
"8800",103113366,4568,"P1353","Pilgrim's Pride Corporation","Small","TN","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"37408",35.03655401,-85.31262504
"8801",103116032,4595,"P6529","Koch Foods of  Montgomery, AL","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"36108",32.32943201,-86.35484698
"8803",103112316,4783,"M20322+P20322","Keystone Foods, LLC.","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36027",31.80829045,-85.32132194
"8810",103117149,5333,"P7632","Foster Poultry Farms, LLC","Large","CA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"93706",36.71606801,-119.824112
"8811",103111388,5687,"M4181+P4181","Mao Foods, Inc.","Small","CA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90058",34.00630202,-118.240374
"8813",103115970,5721,"M4934+P4934","T&J Sausage Kitchen","Small","CA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"92806",33.85587749,-117.8706778
"8819",103109771,6972,"P529+V529","Pilgrim's Pride Corporation","Small","WI","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"54612",44.25770702,-91.51079903
"8822",103109801,8015,"M21498+P21498","Ozark Mountain Poultry Inc.","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72756",36.34747759,-94.12413395
"8825",103110335,9745,"P32174","Alatrade Foods, Inc.","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35950",34.23345302,-86.16709201
"8826",103113306,9745,"P32174","Alatrade Foods, Inc.","Large","AL","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35950",34.23345302,-86.16709201
"8828",103115639,9813,"M21863A+P21863A","Rio Grande Pak Foods","Small","TX","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"78503",26.15948001,-98.27472399
"8832",103113756,13550,"M2676+P2676","Southeast Poultry, Inc.","Small","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72756",36.35159419,-94.14681722
"8833",103115448,13729,"P40183","Sanderson Farms, Inc.","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"28504",35.25822509,-77.66792567
"8836",103116217,123767,"P44935","Gold Creek Processing LLC","Small","GA","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30507",34.22334201,-83.80408297
"8845",103112306,127044,"P45483","Peco Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72455",36.21396418,-90.95791964
"8847",103113533,6162129,"P5840","Simmons Prepared Foods, Inc.","Small","AR","HC_CPT_LBW01",2023-01-03,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"72916",35.30437417,-94.38148729
"8848",103110152,6162343,"P46897","IHSAN FARMS, IIC","Small","MD","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21853",38.196056,-75.67867198
"8852",103111966,6163896,"M1234+P1234","Mountaire Farms Inc.","Large","NC","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"27344",35.73194054,-79.44971469
"8855",103111420,6165818,"M47579+P47579","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2023-01-03,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"38343",35.85098953,-88.92618991
"8857",103109564,29,"P476","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"30117",33.59604801,-85.09010596
"8861",103114718,39,"P910","Harrison Poultry, Inc.","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30620",33.93037328,-83.70529978
"8862",103115609,41,"P1250","Fieldale Farms Corporation","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30531",34.50676129,-83.53699491
"8863",103111983,45,"P1272","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"31533",31.52687898,-82.84728503
"8864",103109982,60,"P2632","Pilgrim's Pride Corporation","Large","FL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"32060",30.37325269,-83.15682188
"8865",103118270,63,"P2686","Keystone Foods, LLC","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"31730",31.27913059,-84.18228433
"8866",103109679,72,"P6505","Norman W. Fries, Inc.","Large","GA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30417",32.18078201,-81.890903
"8867",103118186,133,"P7374","To-Ricos, Ltd.","Small","PR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"705",18.12985475,-66.28223544
"8869",103115128,469,"M17335+P17335","Intra Coastal Packing, Inc.","Small","FL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"33463",26.62993302,-80.11258803
"8876",103115991,589,"P1243","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28379",34.93485671,-79.75326875
"8878",103116172,664,"M7470+P7470","Mountaire Farms Inc. - NC Division","Large","NC","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28357",34.86820529,-79.1058467
"8881",103114313,734,"P18285","Perdue Foods LLC","Large","SC","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"29536",34.47110875,-79.39455828
"8882",103115983,750,"P19128","Case Farms Processing","Large","NC","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28333",35.32378878,-78.00129159
"8884",103110514,1581,"P1525","Samuel Holmes, Inc.","Small","MA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2149",42.4015856,-71.04832946
"8885",103110602,1815,"P17336","ROYAL POULTRY, INC.","Small","RI","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2920",41.78767599,-71.47112104
"8886",103110635,1906,"M810+P810","Pilgrim's Pride Corporation","Large","WV","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"26836-1246",39.05922702,-78.97122418
"8888",103111909,2214,"M2161+P3","Mountaire Farms of Delaware, Inc.","Large","DE","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"19966",38.60012601,-75.25990003
"8891",103111398,2250,"P764","Perdue Foods, LLC","Large","MD","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21801",38.36595137,-75.60545186
"8893",103116184,2251,"P806","Tyson Foods, Inc.","Large","VA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"23442",37.884826,-75.555989
"8895",103113805,2264,"P1249","George's Chicken, LLC","Large","VA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22824",38.87703299,-78.61015896
"8898",103109665,2279,"P2186","GEORGE'S FOODS, LLC","Large","VA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22802",38.45573801,-78.86892298
"8899",103116260,2314,"P4602A","NEW MARKET POULTRY, LLC","Small","VA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"22844",38.64705302,-78.67028596
"8911",103113243,3849,"P165M+V165M","Bachoco OK Foods","Small","OK","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"74948",35.41007198,-94.58382702
"8915",103111923,3870,"P5787","Pilgrim's Pride Corporation","Large","LA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"71457",31.72500098,-93.10701296
"8916",103109341,3871,"M5837+P5837","Simmons Prepared Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"72956",35.43333218,-94.35784069
"8918",103110370,3880,"M7100+P7100+V7100","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"71852",33.9278057,-93.84696629
"8919",103114044,3883,"P7156+V7156","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"71801",33.74094363,-93.61320112
"8920",103109794,3901,"M13456+P13456+V13456","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"71602",34.26361513,-92.07550293
"8921",103111866,3906,"P13584+V13584","George's Further Processing","Large","AR","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72764",36.1704308,-94.13518733
"8925",103113993,4159,"P1137","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"78155",29.58026298,-97.982472
"8926",103115541,4161,"P1294+V1294","Holmes Foods Inc.","Small","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"78140",29.26580499,-97.76931099
"8927",103109571,4243,"P7091","Pilgrim's Pride Corporation","Small","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75455",33.14647399,-94.98270201
"8928",103115165,4244,"M7091A+P7091A","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75455",33.14647399,-94.98270201
"8929",103109531,4281,"M7271+P7271","C & L Foods, Inc.","Small","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75207",32.791196,-96.82650102
"8930",103116322,4357,"M13530+P13530","Tian Tian Food Service","Very Small","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"77012",29.71216799,-95.26732898
"8931",103111595,4420,"P19688+V19688","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"77803",30.64866801,-96.41643602
"8934",103113273,4487,"P308","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39117",32.35494571,-89.65521649
"8936",103114109,4491,"P559","Tyson Foods, Inc.","Large","AL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35950",34.27141478,-86.19660385
"8937",103113714,4493,"P912","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36089",32.13685602,-85.72430901
"8939",103114280,4496,"P6504","Peco Foods, Inc.","Small","AL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35401",33.17785194,-87.56144534
"8944",103113975,4507,"P758","Tyson Foods, Inc","Large","MS","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39051",32.82406701,-89.53599196
"8947",103111425,4514,"P6638","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"36330",31.25405202,-85.95844096
"8951",103112903,4534,"M19636+P19636","Tyson Foods Inc","Large","TN","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"38261",36.41972599,-89.00994196
"8952",103113599,4538,"P164","Tyson Foods Inc","Large","MS","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39074",32.359912,-89.49305902
"8953",103115075,4540,"P320","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39440",31.66699599,-89.160189
"8955",103110073,4562,"P890","Peco Foods, Inc.","Large","MS","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39046",32.60974502,-90.05274803
"8956",103109909,4567,"P1307","Mar-Jac Poultry-AL","Large","AL","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35501",33.81798035,-87.27847397
"8957",103115491,4579,"M2629+P2629+V2629","Hobson Food Service","Small","TN","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"37209",36.17969401,-86.89281898
"8958",103110084,4691,"M9120+P9120","Homestead Knoxville LLC","Small","TN","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"37915",35.97320101,-83.91254102
"8961",103116208,4984,"M8139+P8139","Red Bird Farms Dist. Co.","Small","CO","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"80110",39.67071599,-105.008131
"8962",103113123,5059,"M19652+P19652","Swift Beef Company","Small","CO","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"80631",40.44389401,-104.68828
"8966",103115971,5721,"M4934+P4934","T&J Sausage Kitchen","Small","CA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"92806",33.85587749,-117.8706778
"8967",103115779,6025,"P6058","Perdue Foods LLC","Small","WA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"98273",48.43348602,-122.330767
"8969",103109994,6390,"P533","Free Bird Chicken","Small","PA","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"17026",40.44810901,-76.42874402
"8976",103109539,7034,"M2540+P2540","KBDetroit, LLC","Small","MI","HC_CPT_LBW01",2023-01-04,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"48207",42.34847891,-83.03572987
